2180.0,2.8,522.9,10.36
2180.0,2.8,523.1,10.41
2190.0,2.5,611.24,14.28
2190.0,2.7,537.5,11.22
2190.0,2.7,539.9,11.46
2190.0,2.8,525.06,10.3
2190.0,2.8,525.26,10.34
220.0,0.2,59.3,3.39
220.0,0.2,59.49,3.4
220.0,0.2,61.44,3.52
220.0,0.2,62.05,3.56
220.0,0.2,73.54,4.01
2200.0,2.5,613.61,14.23
2200.0,2.8,527.21,10.24
2200.0,2.8,527.41,10.28
2200.0,2.8,539.69,11.16
2200.0,2.8,542.08,11.4
2210.0,2.5,615.98,14.18
2210.0,2.8,529.36,10.17
2210.0,2.8,529.56,10.22
2210.0,2.8,541.88,11.1
2210.0,2.8,544.26,11.34
2220.0,2.5,618.35,14.13
2220.0,2.8,531.51,10.11
2220.0,2.8,531.71,10.15
2220.0,2.8,544.07,11.04
2220.0,2.8,546.44,11.28
2230.0,2.6,620.72,14.08
2230.0,2.8,533.66,10.04
2230.0,2.8,533.86,10.09
2230.0,2.8,546.25,10.97
2230.0,2.8,548.62,11.22
2240.0,2.6,623.08,14.03
2240.0,2.8,548.44,10.91
2240.0,2.8,550.8,11.15
2240.0,2.9,535.81,9.98
2240.0,2.9,536.01,10.02
2250.0,2.6,625.45,13.98
2250.0,2.8,550.62,10.85
2250.0,2.8,552.98,11.09
2250.0,2.9,537.95,9.91
2250.0,2.9,538.15,9.95
2260.0,2.6,627.81,13.92
2260.0,2.8,552.8,10.78
2260.0,2.8,555.15,11.03
2260.0,2.9,540.09,9.84
2260.0,2.9,540.3,9.89
2270.0,2.6,630.16,13.87
2270.0,2.9,542.24,9.77
2270.0,2.9,542.44,9.82
2270.0,2.9,554.98,10.72
2270.0,2.9,557.32,10.96
2280.0,2.6,632.52,13.81
2280.0,2.9,544.38,9.7
2280.0,2.9,544.58,9.75
2280.0,2.9,557.16,10.65
2280.0,2.9,559.49,10.89
2290.0,2.6,634.87,13.75
2290.0,2.9,546.51,9.63
2290.0,2.9,546.72,9.67
2290.0,2.9,559.34,10.58
2290.0,2.9,561.66,10.83
230.0,0.2,61.95,3.53
230.0,0.2,62.14,3.54
230.0,0.2,64.17,3.67
230.0,0.2,64.82,3.71
230.0,0.2,76.78,4.17
2300.0,2.7,637.22,13.7
2300.0,2.9,548.65,9.56
2300.0,2.9,561.51,10.51
2300.0,2.9,563.83,10.76
2300.0,3.0,548.86,9.6
2310.0,2.7,639.57,13.64
2310.0,2.9,563.69,10.44
2310.0,2.9,565.99,10.69
2310.0,3.0,550.78,9.49
2310.0,3.0,550.99,9.53
2320.0,2.7,641.92,13.58
2320.0,2.9,565.86,10.37
2320.0,2.9,568.15,10.62
2320.0,3.0,552.92,9.41
2320.0,3.0,553.13,9.46
2330.0,2.7,644.26,13.52
2330.0,2.9,568.03,10.3
2330.0,3.0,555.05,9.34
2330.0,3.0,555.26,9.38
2330.0,3.0,570.31,10.55
2340.0,2.7,646.6,13.46
2340.0,3.0,557.18,9.26
2340.0,3.0,557.39,9.3
2340.0,3.0,570.2,10.23
2340.0,3.0,572.47,10.48
2350.0,2.7,648.94,13.39
2350.0,3.0,559.31,9.18
2350.0,3.0,559.52,9.23
2350.0,3.0,572.36,10.15
2350.0,3.0,574.63,10.41
2360.0,2.7,651.28,13.33
2360.0,3.0,561.43,9.11
2360.0,3.0,561.65,9.15
2360.0,3.0,574.53,10.08
2360.0,3.0,576.79,10.33
2370.0,2.8,653.61,13.27
2370.0,3.0,576.69,10.0
2370.0,3.0,578.94,10.26
2370.0,3.1,563.56,9.03
2370.0,3.1,563.77,9.07
2380.0,2.8,655.95,13.2
2380.0,3.0,578.85,9.93
2380.0,3.0,581.09,10.18
2380.0,3.1,565.68,8.95
2380.0,3.1,565.9,8.99
2390.0,2.8,658.28,13.13
2390.0,3.0,581.01,9.85
2390.0,3.0,583.24,10.11
2390.0,3.1,567.8,8.87
2390.0,3.1,568.02,8.91
240.0,0.2,66.91,3.81
240.0,0.2,67.58,3.85
240.0,0.2,80.02,4.34
240.0,0.3,64.59,3.67
240.0,0.3,64.79,3.68
2400.0,2.8,660.61,13.07
2400.0,3.1,569.92,8.79
2400.0,3.1,570.14,8.83
2400.0,3.1,583.17,9.77
2400.0,3.1,585.39,10.03
2410.0,2.8,662.93,13.0
2410.0,3.1,572.04,8.7
2410.0,3.1,572.26,8.75
2410.0,3.1,585.33,9.69
2410.0,3.1,587.54,9.95
2420.0,2.8,665.26,12.93
2420.0,3.1,574.15,8.62
2420.0,3.1,574.38,8.66
2420.0,3.1,587.48,9.61
